pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtoday,ratetotal
13,New Brunswick,Nouveau-Brunswick,2020-11-22,430,0,6,430,6,55.35
12,Nova Scotia,Nouvelle-Écosse,2020-11-22,1179,0,65,1179,11,121.37
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-22,68,0,0,68,0,43.33
60,Yukon,Yukon,2020-11-22,32,0,1,32,3,78.33
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-22,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-22,130,0,0,130,21,335.22
99,Repatriated travellers,Voyageurs rapatriés,2020-11-22,13,0,0,13,0,
1,Canada,Canada,2020-11-22,331842,0,11455,331842,5418,882.81
59,British Columbia,Colombie-Britannique,2020-11-23,27407,0,348,27407,594,540.43
48,Alberta,Alberta,2020-11-23,48421,0,476,48421,1549,1107.7
47,Saskatchewan,Saskatchewan,2020-11-23,6708,0,37,6708,235,571.16
46,Manitoba,Manitoba,2020-11-23,14087,0,236,14087,543,1028.65
35,Ontario,Ontario,2020-11-23,105501,0,3505,105501,1589,724.27
24,Quebec,Québec,2020-11-23,133206,0,6842,133206,1164,1569.91
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-23,321,0,4,321,2,61.55
13,New Brunswick,Nouveau-Brunswick,2020-11-23,445,0,7,445,15,57.28
12,Nova Scotia,Nouvelle-Écosse,2020-11-23,1190,0,65,1190,11,122.5
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-23,69,0,0,69,1,43.96
60,Yukon,Yukon,2020-11-23,38,0,1,38,6,93.01
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-23,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-23,134,0,0,134,4,345.54
99,Repatriated travellers,Voyageurs rapatriés,2020-11-23,13,0,0,13,0,
1,Canada,Canada,2020-11-23,337555,0,11521,337555,5713,898.01
59,British Columbia,Colombie-Britannique,2020-11-24,28348,0,358,28348,941,558.98
48,Alberta,Alberta,2020-11-24,49536,0,492,49536,1115,1133.21
47,Saskatchewan,Saskatchewan,2020-11-24,6883,0,37,6883,175,586.06
46,Manitoba,Manitoba,2020-11-24,14558,0,248,14558,471,1063.04
35,Ontario,Ontario,2020-11-24,106510,0,3519,106510,1009,731.2
24,Quebec,Québec,2020-11-24,134330,0,6887,134330,1124,1583.15
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-24,323,0,4,323,2,61.93
13,New Brunswick,Nouveau-Brunswick,2020-11-24,450,0,7,450,5,57.93
12,Nova Scotia,Nouvelle-Écosse,2020-11-24,1227,0,65,1227,37,126.31
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-24,69,0,0,69,0,43.96
60,Yukon,Yukon,2020-11-24,38,0,1,38,0,93.01
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-24,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-24,144,0,0,144,10,371.33
99,Repatriated travellers,Voyageurs rapatriés,2020-11-24,13,0,0,13,0,
1,Canada,Canada,2020-11-24,342444,0,11618,342444,4889,911.02
59,British Columbia,Colombie-Britannique,2020-11-25,29086,0,371,29086,738,573.54
48,Alberta,Alberta,2020-11-25,50801,0,500,50801,1265,1162.14
47,Saskatchewan,Saskatchewan,2020-11-25,7047,0,37,7047,164,600.02
46,Manitoba,Manitoba,2020-11-25,14907,0,256,14907,349,1088.53
35,Ontario,Ontario,2020-11-25,107883,0,3554,107883,1373,740.62
24,Quebec,Québec,2020-11-25,135430,0,6915,135430,1100,1596.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-25,324,0,4,324,1,62.12
13,New Brunswick,Nouveau-Brunswick,2020-11-25,453,0,7,453,3,58.31
12,Nova Scotia,Nouvelle-Écosse,2020-11-25,1243,0,65,1243,16,127.96
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-25,70,0,0,70,1,44.6
60,Yukon,Yukon,2020-11-25,39,0,1,39,1,95.46
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-25,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-25,155,0,0,155,11,399.69
99,Repatriated travellers,Voyageurs rapatriés,2020-11-25,13,0,0,13,0,
1,Canada,Canada,2020-11-25,347466,0,11710,347466,5022,924.38
59,British Columbia,Colombie-Britannique,2020-11-26,29973,0,384,29973,887,591.03
48,Alberta,Alberta,2020-11-26,51878,0,510,51878,1077,1186.78
47,Saskatchewan,Saskatchewan,2020-11-26,7362,0,40,7362,315,626.84
46,Manitoba,Manitoba,2020-11-26,15288,0,266,15288,381,1116.35
35,Ontario,Ontario,2020-11-26,109361,0,3575,109361,1478,750.77
24,Quebec,Québec,2020-11-26,136894,0,6947,136894,1464,1613.37
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-26,327,0,4,327,3,62.7
13,New Brunswick,Nouveau-Brunswick,2020-11-26,465,0,7,465,12,59.86
12,Nova Scotia,Nouvelle-Écosse,2020-11-26,1257,0,65,1257,14,129.4
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-26,70,0,0,70,0,44.6
60,Yukon,Yukon,2020-11-26,39,0,1,39,0,95.46
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-26,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-26,155,0,0,155,0,399.69
99,Repatriated travellers,Voyageurs rapatriés,2020-11-26,13,0,0,13,0,
1,Canada,Canada,2020-11-26,353097,0,11799,353097,5631,939.36
59,British Columbia,Colombie-Britannique,2020-11-27,30884,0,395,30884,911,608.99
48,Alberta,Alberta,2020-11-27,53105,0,519,53105,1227,1214.85
47,Saskatchewan,Saskatchewan,2020-11-27,7691,0,44,7691,329,654.85
46,Manitoba,Manitoba,2020-11-27,15632,0,280,15632,344,1141.47
35,Ontario,Ontario,2020-11-27,111216,0,3595,111216,1855,763.5
24,Quebec,Québec,2020-11-27,138163,0,6984,138163,1269,1628.33
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-27,331,0,4,331,4,63.47
13,New Brunswick,Nouveau-Brunswick,2020-11-27,477,0,7,477,12,61.4
12,Nova Scotia,Nouvelle-Écosse,2020-11-27,1266,0,65,1266,9,130.33
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-27,70,0,0,70,0,44.6
60,Yukon,Yukon,2020-11-27,42,0,1,42,3,102.81
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-27,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-27,159,0,0,159,4,410.01
99,Repatriated travellers,Voyageurs rapatriés,2020-11-27,13,0,0,13,0,
1,Canada,Canada,2020-11-27,359064,0,11894,359064,5967,955.23
59,British Columbia,Colombie-Britannique,2020-11-28,31634,0,410,31634,750,623.78
48,Alberta,Alberta,2020-11-28,54836,0,524,54836,1731,1254.45
47,Saskatchewan,Saskatchewan,2020-11-28,7888,0,45,7888,197,671.63
46,Manitoba,Manitoba,2020-11-28,16118,0,290,16118,486,1176.96
35,Ontario,Ontario,2020-11-28,113038,0,3624,113038,1822,776.01
24,Quebec,Québec,2020-11-28,139643,0,7021,139643,1480,1645.77
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-28,333,0,4,333,2,63.85
13,New Brunswick,Nouveau-Brunswick,2020-11-28,481,0,7,481,4,61.92
12,Nova Scotia,Nouvelle-Écosse,2020-11-28,1280,0,65,1280,14,131.77
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-28,72,0,0,72,2,45.88
60,Yukon,Yukon,2020-11-28,45,0,1,45,3,110.15
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-28,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-28,164,0,0,164,5,422.9
99,Repatriated travellers,Voyageurs rapatriés,2020-11-28,13,0,0,13,0,
1,Canada,Canada,2020-11-28,365560,0,11991,365560,6496,972.51
59,British Columbia,Colombie-Britannique,2020-11-29,32642,0,427,32642,1008,643.66
48,Alberta,Alberta,2020-11-29,56444,0,533,56444,1608,1291.24
47,Saskatchewan,Saskatchewan,2020-11-29,8239,0,45,8239,351,701.51
46,Manitoba,Manitoba,2020-11-29,16483,0,301,16483,365,1203.61
35,Ontario,Ontario,2020-11-29,114746,0,3648,114746,1708,787.74
24,Quebec,Québec,2020-11-29,141038,0,7033,141038,1395,1662.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-29,337,0,4,337,4,64.62
13,New Brunswick,Nouveau-Brunswick,2020-11-29,495,0,7,495,14,63.72
12,Nova Scotia,Nouvelle-Écosse,2020-11-29,1290,0,65,1290,10,132.8
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-29,72,0,0,72,0,45.88
60,Yukon,Yukon,2020-11-29,45,0,1,45,0,110.15
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-29,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-29,177,0,0,177,13,456.42
99,Repatriated travellers,Voyageurs rapatriés,2020-11-29,13,0,0,13,0,
1,Canada,Canada,2020-11-29,372036,0,12064,372036,6476,989.74
59,British Columbia,Colombie-Britannique,2020-11-30,33238,0,441,33238,596,655.41
48,Alberta,Alberta,2020-11-30,58177,0,541,58177,1733,1330.88
47,Saskatchewan,Saskatchewan,2020-11-30,8564,0,47,8564,325,729.18
46,Manitoba,Manitoba,2020-11-30,16825,0,312,16825,342,1228.58
35,Ontario,Ontario,2020-11-30,116492,0,3656,116492,1746,799.72
24,Quebec,Québec,2020-11-30,142371,0,7056,142371,1333,1677.92
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-11-30,338,0,4,338,1,64.81
13,New Brunswick,Nouveau-Brunswick,2020-11-30,501,0,7,501,6,64.49
12,Nova Scotia,Nouvelle-Écosse,2020-11-30,1305,0,65,1305,15,134.34
11,Prince Edward Island,Île-du-Prince-Édouard,2020-11-30,72,0,0,72,0,45.88
60,Yukon,Yukon,2020-11-30,47,0,1,47,2,115.04
61,Northwest Territories,Territoires du Nord-Ouest,2020-11-30,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-11-30,181,0,0,181,4,466.74
99,Repatriated travellers,Voyageurs rapatriés,2020-11-30,13,0,0,13,0,
1,Canada,Canada,2020-11-30,378139,0,12130,378139,6103,1005.98
59,British Columbia,Colombie-Britannique,2020-12-01,33894,0,457,33894,656,668.34
48,Alberta,Alberta,2020-12-01,59484,0,551,59484,1307,1360.78
47,Saskatchewan,Saskatchewan,2020-12-01,8745,0,51,8745,181,744.6
46,Manitoba,Manitoba,2020-12-01,17107,0,328,17107,282,1249.17
35,Ontario,Ontario,2020-12-01,118199,0,3663,118199,1707,811.44
24,Quebec,Québec,2020-12-01,143548,0,7084,143548,1177,1691.79
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-01,339,0,4,339,1,65.0
13,New Brunswick,Nouveau-Brunswick,2020-12-01,508,0,7,508,7,65.39
12,Nova Scotia,Nouvelle-Écosse,2020-12-01,1315,0,65,1315,10,135.37
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-01,72,0,0,72,0,45.88
60,Yukon,Yukon,2020-12-01,47,0,1,47,0,115.04
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-01,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-01,182,0,0,182,1,469.31
99,Repatriated travellers,Voyageurs rapatriés,2020-12-01,13,0,0,13,0,
1,Canada,Canada,2020-12-01,383468,0,12211,383468,5329,1020.15
59,British Columbia,Colombie-Britannique,2020-12-02,34728,0,469,34728,834,684.79
48,Alberta,Alberta,2020-12-02,61169,0,561,61169,1685,1399.33
47,Saskatchewan,Saskatchewan,2020-12-02,8982,0,53,8982,237,764.78
46,Manitoba,Manitoba,2020-12-02,17384,0,342,17384,277,1269.4
35,Ontario,Ontario,2020-12-02,119922,0,3698,119922,1723,823.27
24,Quebec,Québec,2020-12-02,145062,0,7125,145062,1514,1709.64
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-02,340,0,4,340,1,65.19
13,New Brunswick,Nouveau-Brunswick,2020-12-02,514,0,7,514,6,66.17
12,Nova Scotia,Nouvelle-Écosse,2020-12-02,1332,0,65,1332,17,137.12
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-02,72,0,0,72,0,45.88
60,Yukon,Yukon,2020-12-02,49,0,1,49,2,119.94
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-02,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-02,193,0,0,193,11,497.68
99,Repatriated travellers,Voyageurs rapatriés,2020-12-02,13,0,0,13,0,
1,Canada,Canada,2020-12-02,389775,0,12325,389775,6307,1036.93
59,British Columbia,Colombie-Britannique,2020-12-03,35421,0,481,35421,693,698.46
48,Alberta,Alberta,2020-12-03,63023,0,575,63023,1854,1441.74
47,Saskatchewan,Saskatchewan,2020-12-03,9243,0,54,9243,261,787.0
46,Manitoba,Manitoba,2020-12-03,17751,0,353,17751,367,1296.2
35,Ontario,Ontario,2020-12-03,121746,0,3712,121746,1824,835.79
24,Quebec,Québec,2020-12-03,146532,0,7155,146532,1470,1726.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-03,340,0,4,340,0,65.19
13,New Brunswick,Nouveau-Brunswick,2020-12-03,520,0,7,520,6,66.94
12,Nova Scotia,Nouvelle-Écosse,2020-12-03,1343,0,65,1343,11,138.25
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-03,73,0,0,73,1,46.51
60,Yukon,Yukon,2020-12-03,50,0,1,50,1,122.39
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-03,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-03,198,0,0,198,5,510.57
99,Repatriated travellers,Voyageurs rapatriés,2020-12-03,13,0,0,13,0,
1,Canada,Canada,2020-12-03,396268,0,12407,396268,6493,1054.21
59,British Columbia,Colombie-Britannique,2020-12-04,36132,0,492,36132,711,712.47
48,Alberta,Alberta,2020-12-04,64851,0,590,64851,1828,1483.56
47,Saskatchewan,Saskatchewan,2020-12-04,9526,0,55,9526,283,811.09
46,Manitoba,Manitoba,2020-12-04,18069,0,362,18069,318,1319.42
35,Ontario,Ontario,2020-12-04,123526,0,3737,123526,1780,848.01
24,Quebec,Québec,2020-12-04,147877,0,7183,147877,1345,1742.81
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-04,343,0,4,343,3,65.77
13,New Brunswick,Nouveau-Brunswick,2020-12-04,528,0,7,528,8,67.97
12,Nova Scotia,Nouvelle-Écosse,2020-12-04,1358,0,65,1358,15,139.8
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-04,73,0,0,73,0,46.51
60,Yukon,Yukon,2020-12-04,51,0,1,51,1,124.83
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-04,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-04,206,0,0,206,8,531.2
99,Repatriated travellers,Voyageurs rapatriés,2020-12-04,13,0,0,13,0,
1,Canada,Canada,2020-12-04,402568,0,12496,402568,6300,1070.97
59,British Columbia,Colombie-Britannique,2020-12-05,36779,0,510,36779,647,725.23
48,Alberta,Alberta,2020-12-05,66730,0,596,66730,1879,1526.54
47,Saskatchewan,Saskatchewan,2020-12-05,9729,0,55,9729,203,828.38
46,Manitoba,Manitoba,2020-12-05,18423,0,381,18423,354,1345.27
35,Ontario,Ontario,2020-12-05,125385,0,3757,125385,1859,860.77
24,Quebec,Québec,2020-12-05,149908,0,7231,149908,2031,1766.75
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-05,347,0,4,347,4,66.53
13,New Brunswick,Nouveau-Brunswick,2020-12-05,530,0,7,530,2,68.23
12,Nova Scotia,Nouvelle-Écosse,2020-12-05,1364,0,65,1364,6,140.42
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-05,76,0,0,76,3,48.42
60,Yukon,Yukon,2020-12-05,54,0,1,54,3,132.18
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-05,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-05,214,0,0,214,8,551.83
99,Repatriated travellers,Voyageurs rapatriés,2020-12-05,13,0,0,13,0,
1,Canada,Canada,2020-12-05,409567,0,12607,409567,6999,1089.59
59,British Columbia,Colombie-Britannique,2020-12-06,37505,0,520,37505,726,739.55
48,Alberta,Alberta,2020-12-06,68566,0,615,68566,1836,1568.54
47,Saskatchewan,Saskatchewan,2020-12-06,10138,0,59,10138,409,863.2
46,Manitoba,Manitoba,2020-12-06,18806,0,395,18806,383,1373.24
35,Ontario,Ontario,2020-12-06,127309,0,3772,127309,1924,873.98
24,Quebec,Québec,2020-12-06,151599,0,7255,151599,1691,1786.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-06,351,0,4,351,4,67.3
13,New Brunswick,Nouveau-Brunswick,2020-12-06,534,0,7,534,4,68.74
12,Nova Scotia,Nouvelle-Écosse,2020-12-06,1368,0,65,1368,4,140.83
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-06,80,0,0,80,4,50.97
60,Yukon,Yukon,2020-12-06,54,0,1,54,0,132.18
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-06,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-06,216,0,0,216,2,556.99
99,Repatriated travellers,Voyageurs rapatriés,2020-12-06,13,0,0,13,0,
1,Canada,Canada,2020-12-06,416554,0,12693,416554,6987,1108.17
59,British Columbia,Colombie-Britannique,2020-12-07,38152,0,527,38152,647,752.31
48,Alberta,Alberta,2020-12-07,70301,0,631,70301,1735,1608.23
47,Saskatchewan,Saskatchewan,2020-12-07,10411,0,60,10411,273,886.45
46,Manitoba,Manitoba,2020-12-07,19131,0,407,19131,325,1396.97
35,Ontario,Ontario,2020-12-07,129234,0,3798,129234,1925,887.2
24,Quebec,Québec,2020-12-07,153176,0,7277,153176,1577,1805.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-07,351,0,4,351,0,67.3
13,New Brunswick,Nouveau-Brunswick,2020-12-07,536,0,7,536,2,69.0
12,Nova Scotia,Nouvelle-Écosse,2020-12-07,1376,0,65,1376,8,141.65
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-07,84,0,0,84,4,53.52
60,Yukon,Yukon,2020-12-07,54,0,1,54,0,132.18
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-07,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-07,219,0,0,219,3,564.72
99,Repatriated travellers,Voyageurs rapatriés,2020-12-07,13,0,0,13,0,
1,Canada,Canada,2020-12-07,423053,0,12777,423053,6499,1125.46
59,British Columbia,Colombie-Britannique,2020-12-08,38718,0,543,38718,566,763.47
48,Alberta,Alberta,2020-12-08,72028,0,640,72028,1727,1647.74
47,Saskatchewan,Saskatchewan,2020-12-08,10596,0,66,10596,185,902.2
46,Manitoba,Manitoba,2020-12-08,19376,0,420,19376,245,1414.86
35,Ontario,Ontario,2020-12-08,130910,0,3808,130910,1676,898.7
24,Quebec,Québec,2020-12-08,154740,0,7313,154740,1564,1823.7
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-08,352,0,4,352,1,67.49
13,New Brunswick,Nouveau-Brunswick,2020-12-08,541,0,7,541,5,69.64
12,Nova Scotia,Nouvelle-Écosse,2020-12-08,1383,0,65,1383,7,142.37
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-08,84,0,0,84,0,53.52
60,Yukon,Yukon,2020-12-08,58,0,1,58,4,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-08,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-08,220,0,0,220,1,567.3
99,Repatriated travellers,Voyageurs rapatriés,2020-12-08,13,0,0,13,0,
1,Canada,Canada,2020-12-08,429034,0,12867,429034,5981,1141.37
59,British Columbia,Colombie-Britannique,2020-12-09,39337,0,559,39337,619,775.67
48,Alberta,Alberta,2020-12-09,73488,0,653,73488,1460,1681.14
47,Saskatchewan,Saskatchewan,2020-12-09,10898,0,71,10898,302,927.91
46,Manitoba,Manitoba,2020-12-09,19655,0,438,19655,279,1435.23
35,Ontario,Ontario,2020-12-09,132800,0,3836,132800,1890,911.68
24,Quebec,Québec,2020-12-09,156468,0,7349,156468,1728,1844.06
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-09,353,0,4,353,1,67.68
13,New Brunswick,Nouveau-Brunswick,2020-12-09,542,0,7,542,1,69.77
12,Nova Scotia,Nouvelle-Écosse,2020-12-09,1389,0,65,1389,6,142.99
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-09,84,0,0,84,0,53.52
60,Yukon,Yukon,2020-12-09,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-09,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-09,229,0,0,229,9,590.51
99,Repatriated travellers,Voyageurs rapatriés,2020-12-09,13,0,0,13,0,
1,Canada,Canada,2020-12-09,435329,0,12983,435329,6295,1158.12
59,British Columbia,Colombie-Britannique,2020-12-10,40060,0,587,40060,723,789.93
48,Alberta,Alberta,2020-12-10,75054,0,666,75054,1566,1716.97
47,Saskatchewan,Saskatchewan,2020-12-10,11222,0,75,11222,324,955.5
46,Manitoba,Manitoba,2020-12-10,19947,0,451,19947,292,1456.55
35,Ontario,Ontario,2020-12-10,134783,0,3871,134783,1983,925.29
24,Quebec,Québec,2020-12-10,158310,0,7382,158310,1842,1865.77
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-10,354,0,4,354,1,67.88
13,New Brunswick,Nouveau-Brunswick,2020-12-10,546,0,7,546,4,70.29
12,Nova Scotia,Nouvelle-Écosse,2020-12-10,1393,0,65,1393,4,143.4
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-10,84,0,0,84,0,53.52
60,Yukon,Yukon,2020-12-10,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-10,15,0,0,15,0,33.46
62,Nunavut,Nunavut,2020-12-10,229,0,0,229,0,590.51
99,Repatriated travellers,Voyageurs rapatriés,2020-12-10,13,0,0,13,0,
1,Canada,Canada,2020-12-10,442068,0,13109,442068,6739,1176.05
59,British Columbia,Colombie-Britannique,2020-12-11,40797,0,598,40797,737,804.46
48,Alberta,Alberta,2020-12-11,76792,0,684,76792,1738,1756.72
47,Saskatchewan,Saskatchewan,2020-12-11,11473,0,75,11473,251,976.87
46,Manitoba,Manitoba,2020-12-11,20392,0,465,20392,445,1489.05
35,Ontario,Ontario,2020-12-11,136631,0,3916,136631,1848,937.98
24,Quebec,Québec,2020-12-11,160023,0,7435,160023,1713,1885.96
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-11,355,0,4,355,1,68.07
13,New Brunswick,Nouveau-Brunswick,2020-12-11,554,0,8,554,8,71.32
12,Nova Scotia,Nouvelle-Écosse,2020-12-11,1402,0,65,1402,9,144.33
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-11,84,0,0,84,0,53.52
60,Yukon,Yukon,2020-12-11,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-11,20,0,0,20,5,44.62
62,Nunavut,Nunavut,2020-12-11,245,0,0,245,16,631.77
99,Repatriated travellers,Voyageurs rapatriés,2020-12-11,13,0,0,13,0,
1,Canada,Canada,2020-12-11,448839,0,13251,448839,6771,1194.06
59,British Columbia,Colombie-Britannique,2020-12-12,41495,0,626,41495,698,818.23
48,Alberta,Alberta,2020-12-12,78382,0,697,78382,1590,1793.1
47,Saskatchewan,Saskatchewan,2020-12-12,11747,0,86,11747,274,1000.2
46,Manitoba,Manitoba,2020-12-12,20750,0,483,20750,358,1515.19
35,Ontario,Ontario,2020-12-12,138504,0,3933,138504,1873,950.84
24,Quebec,Québec,2020-12-12,161921,0,7475,161921,1898,1908.33
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-12,358,0,4,358,3,68.64
13,New Brunswick,Nouveau-Brunswick,2020-12-12,555,0,8,555,1,71.44
12,Nova Scotia,Nouvelle-Écosse,2020-12-12,1409,0,65,1409,7,145.05
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-12,89,0,0,89,5,56.71
60,Yukon,Yukon,2020-12-12,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-12,21,0,0,21,1,46.85
62,Nunavut,Nunavut,2020-12-12,247,0,0,247,2,636.93
99,Repatriated travellers,Voyageurs rapatriés,2020-12-12,13,0,0,13,0,
1,Canada,Canada,2020-12-12,455549,0,13378,455549,6710,1211.91
59,British Columbia,Colombie-Britannique,2020-12-13,42184,0,640,42184,689,831.81
48,Alberta,Alberta,2020-12-13,80099,0,719,80099,1717,1832.38
47,Saskatchewan,Saskatchewan,2020-12-13,11969,0,89,11969,222,1019.1
46,Manitoba,Manitoba,2020-12-13,21023,0,490,21023,273,1535.13
35,Ontario,Ontario,2020-12-13,140181,0,3949,140181,1677,962.35
24,Quebec,Québec,2020-12-13,163915,0,7508,163915,1994,1931.83
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-13,358,0,4,358,0,68.64
13,New Brunswick,Nouveau-Brunswick,2020-12-13,557,0,8,557,2,71.7
12,Nova Scotia,Nouvelle-Écosse,2020-12-13,1415,0,65,1415,6,145.67
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-13,89,0,0,89,0,56.71
60,Yukon,Yukon,2020-12-13,58,0,1,58,0,141.97
61,Northwest Territories,Territoires du Nord-Ouest,2020-12-13,21,0,0,21,0,46.85
62,Nunavut,Nunavut,2020-12-13,247,0,0,247,0,636.93
99,Repatriated travellers,Voyageurs rapatriés,2020-12-13,13,0,0,13,0,
1,Canada,Canada,2020-12-13,462129,0,13473,462129,6580,1229.42
59,British Columbia,Colombie-Britannique,2020-12-14,42943,0,647,42943,759,846.78
48,Alberta,Alberta,2020-12-14,81986,0,733,81986,1887,1875.55
47,Saskatchewan,Saskatchewan,2020-12-14,12236,0,91,12236,267,1041.84
46,Manitoba,Manitoba,2020-12-14,21264,0,499,21264,241,1552.72
35,Ontario,Ontario,2020-12-14,142121,0,3972,142121,1940,975.67
24,Quebec,Québec,2020-12-14,165535,0,7533,165535,1620,1950.92
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-12-14,359,0,4,359,1,68.83
13,New Brunswick,Nouveau-Brunswick,2020-12-14,558,0,8,558,1,71.83
12,Nova Scotia,Nouvelle-Écosse,2020-12-14,1420,0,65,1420,5,146.18
11,Prince Edward Island,Île-du-Prince-Édouard,2020-12-14,89,0,0,89,0,56.71
